fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,qualidade_bin
0.12151507803900141,-0.2378299090177974,-0.809663126337092,-0.17075780153518674,-0.06572860781630259,-0.6536700333508765,0.6244660976039789,0.05244793250674514,-0.8973050468250234,-0.7573007790831319,-0.9615628058419379,0
-0.7977778114636768,-0.7294255382160062,-0.6567056113158449,-0.094666121971685,-0.04510230610329512,0.526094039547743,-0.1910649958672855,0.05244793250674514,0.7514190058903314,-0.16014183786963124,-0.6874716345668521,0
-1.1425126450271814,-0.784047274793585,-0.5547339346350136,-0.8555829176067017,-0.14823381466833244,-0.45704268786777325,-0.7045475362010446,-0.626241750483537,0.1807068337965533,-0.5781530967190814,-1.0529265296002999,0
-0.39558717230625534,-0.6748038016384277,-0.14684722791168842,-0.551216199352695,-0.14823381466833244,-1.1452383970586346,-1.067005799966051,-0.2607934596426471,-0.19976794759929783,-0.39900541435503173,-0.870199082083576,0
-0.6828662002758423,0.9638482956889354,-1.3705073480816643,-0.47512451978919334,-0.14823381466833244,-0.16210166964311834,-0.34208927243603815,0.261275527272968,1.0050688601542321,-0.6378689908404316,-0.9615628058419379,0
-0.28067556111842046,0.6088070079346737,-1.3705073480816643,-0.3990328402256916,-0.10698121124231952,-0.7519837060924282,-0.9159815233972983,-0.15637966225953567,0.434356688060454,-0.39900541435503173,-0.5961079108084886,0
-0.9126894226515117,0.7726722176674101,-1.0136064796987545,-0.094666121971685,0.03740290074873446,0.13283934858153654,1.0775389273102367,-0.4696210544088699,0.24411929736252988,-0.6975848849617817,-0.3220167395334029,0
0.006603466851167032,0.6634287445122525,-0.7586772879966763,-0.17075780153518674,-0.08635490952931005,-0.06378799690156671,2.013889442036503,-0.05196586487636628,-0.8973050468250234,0.019005844494419156,-0.5961079108084886,0
-1.7745265065602724,-1.1663994308366366,-0.09586138957127271,-0.551216199352695,0.3261711247308387,-0.26041534238466996,0.1109835572702198,-0.5218279531004256,0.434356688060454,-0.6378689908404316,-1.1442902533586634,0
-0.28067556111842046,0.6088070079346737,-1.3705073480816643,2.2641759444968668,-0.024476004390287937,-1.046924724317083,-0.8555718127697972,0.9921721089548639,0.5611816151924044,-0.6378689908404316,-0.778835358325214,0
-0.28067556111842046,0.363009193335569,-0.6567056113158449,-0.094666121971685,-0.024476004390287937,-1.2435520698001863,-0.9461863787110488,0.4178962233476931,0.6880065423243548,-0.3392895202336816,0.31752932677513374,0
-0.10830814433666837,-0.8386690113711638,0.05709612544997441,-0.32294116066218986,-0.4370020386504367,-0.26041534238466996,-0.4931135490047908,0.05244793250674514,-0.5168302654291723,0.4370171033438694,-0.6874716345668521,1
-0.5679545890880074,-0.4563168553281124,0.4649828321732995,2.5685426627508736,-0.27199162494637724,-0.3587290151262216,1.2285632038789895,0.5745169194223603,0.11729437023057952,1.03417604455737,0.0434381555000464,0
0.293882494820754,0.4176309299131478,0.15906780213080554,0.2097005962823216,0.016776599035726997,0.13283934858153654,-0.009835863984782324,0.4701031220392488,-0.3265928747312482,-0.876732567325832,-1.0529265296002999,0
-0.45304297790017256,-0.2378299090177974,-0.35079058127335094,0.057517237155318465,5.049594217009545,-0.7519837060924282,-0.9763912340247993,0.05244793250674514,-0.6436551925611227,1.452187303406821,0.0434381555000464,0
-0.10830814433666837,0.6907396128010419,-0.24881890459251968,-0.24684948109868812,-0.3751231335114143,-0.6536700333508765,-0.7045475362010446,0.05244793250674514,-0.07294302046734745,3.2436641270473228,-0.13928929201667742,0
-2.1192613401237774,-0.07396469928506096,-0.6057197729754293,-0.32294116066218986,-0.6845176592065262,-0.7519837060924282,0.5640563869764778,-1.7225866230063809,3.731804793491161,-0.5781530967190814,2.4188949732174643,0
-0.3381313667123376,2.1928373686844584,0.8218837005562092,-0.24684948109868812,0.5530604435739208,0.6244077122892947,2.0440942973502536,0.15686172988985655,-0.390005338297222,0.4370171033438694,-1.1442902533586634,0
0.293882494820754,0.6907396128010419,-0.044875551230857,-0.6273078789161967,-0.27199162494637724,-1.1452383970586346,-0.7045475362010446,0.20906862858141229,-1.0241299739569738,0.49673299746521954,-1.1442902533586634,0
-0.9701452282454293,-0.07396469928506096,-1.1665639947200015,-0.24684948109868812,-0.3751231335114143,-0.7519837060924282,-0.9461863787110488,-0.5740348517919813,0.5611816151924044,-0.16014183786963124,-0.9615628058419379,0
-0.9701452282454293,-0.18320817244021861,-1.1665639947200015,-0.32294116066218986,-0.39574943522442174,-0.9486110515755314,-0.9763912340247993,-0.626241750483537,0.49776915162643065,-0.1004259437482811,-0.9615628058419379,0
0.1789708836329186,-0.8386690113711638,0.4649828321732995,0.36188395540932505,-0.127607512955325,1.4109170942217077,2.1951185739190064,0.15686172988985655,-0.7070676561270965,-0.5781530967190814,-0.9615628058419379,0
-0.39558717230625534,-0.1285864358626398,-0.6057197729754293,0.2097005962823216,0.470555236721891,1.7058581124463623,0.805695229486482,-0.626241750483537,-0.8973050468250234,-0.16014183786963124,-0.23065301577504096,0
1.0982637731355966,-0.6201820650608488,1.5356854373220281,0.6662506736633317,-0.3544968317984068,-1.1452383970586346,-1.0972106552798015,0.20906862858141229,-1.7216670731826995,-0.16014183786963124,-0.778835358325214,0
-0.28067556111842046,0.3083874567579902,-0.45276225795418235,-0.17075780153518674,-0.23073902152036233,0.13283934858153654,0.23180297852522194,0.4178962233476931,0.7514190058903314,-0.39900541435503173,-0.41338046329176475,0
-0.5679545890880074,-0.784047274793585,0.21005364047122124,-0.094666121971685,-0.27199162494637724,-0.6536700333508765,-0.009835863984782324,-0.2607934596426471,0.624594078758381,-0.6975848849617817,-0.9615628058419379,0
0.293882494820754,-0.7294255382160062,0.6689261855349623,-0.24684948109868812,-0.1688601163813399,0.3294666940646398,0.17139326789772086,0.6789307168054717,0.8148314694563051,-0.1004259437482811,-1.1442902533586634,0
-0.3381313667123376,0.8546048225337778,1.1277987305987032,-0.551216199352695,0.5736867452869283,0.4277803668061914,1.9836845867227528,0.05244793250674514,-0.6436551925611227,0.3175853151011691,-1.0529265296002999,0
-0.7403220058697595,1.1004026371328826,-1.115578156379586,-0.3990328402256916,-0.127607512955325,-0.26041534238466996,0.23180297852522194,-0.05196586487636628,0.49776915162643065,-0.518437202597732,-0.5961079108084886,0
-0.6254103946819246,1.0457809005553036,-1.115578156379586,1.6173966682071028,-0.024476004390287937,-1.1452383970586346,-1.067005799966051,-0.2607934596426471,0.624594078758381,-1.593323296782033,0.40889305053349567,0
-0.9701452282454293,0.936537427400146,-1.0136064796987545,-0.7033995584796982,-0.23073902152036233,-0.9486110515755314,-0.9461863787110488,-0.2607934596426471,0.8148314694563051,-0.4587213084763819,0.22616560301677022,0
-0.16576394993058557,0.936537427400146,-1.115578156379586,-0.47512451978919334,-0.27199162494637724,-0.7519837060924282,-0.8253669574560467,-0.2607934596426471,0.1807068337965533,1.7507667740135708,0.0434381555000464,0
-0.3381313667123376,0.8546048225337778,-0.24881890459251968,-0.47512451978919334,-0.06572860781630259,0.23115302132308815,1.4399971910752432,-0.3130003583342028,-0.009530556901370855,-1.0558802496898825,-0.870199082083576,0
0.006603466851167032,0.7726722176674101,-0.044875551230857,-0.32294116066218986,-0.06572860781630259,-0.45704268786777325,-0.10045042992603392,0.4701031220392488,-0.009530556901370855,-0.7573007790831319,-1.1442902533586634,0
0.293882494820754,-0.6748038016384277,1.8925863057049381,-0.24684948109868812,0.11990810760076433,-0.6536700333508765,-0.13065528523978445,0.9921721089548639,1.448956105116057,0.019005844494419156,0.0434381555000464,0
-0.8552336170575944,1.3735113200207765,-1.3705073480816643,-0.094666121971685,0.34679742644384615,-0.16210166964311834,-0.4931135490047908,-0.05196586487636628,1.3221311779841067,-0.6378689908404316,0.22616560301677022,0
-0.9126894226515117,1.1823352419992508,-0.7586772879966763,-0.3990328402256916,-0.024476004390287937,-0.3587290151262216,1.0171292166827357,-0.4696210544088699,0.434356688060454,-0.817016673204482,-0.3220167395334029,0
0.006603466851167032,0.49956353477951604,-0.35079058127335094,-0.7794912380432,-0.14823381466833244,1.1159760759970527,2.1951185739190064,0.261275527272968,-0.9607175103909973,2.765936974076523,-1.2356539771170252,0
-1.1999684506210986,-0.4563168553281124,-0.35079058127335094,-0.7033995584796982,-0.3751231335114143,-1.2435520698001863,-0.9461863787110488,-0.4696210544088699,0.624594078758381,-0.5781530967190814,-1.1442902533586634,0
-0.5104987834940897,-0.18320817244021861,1.0258270539178718,-0.3990328402256916,-0.024476004390287937,0.526094039547743,0.805695229486482,0.15686172988985655,0.30753176092850365,-0.518437202597732,-1.2356539771170252,0
-1.1425126450271814,-1.275642903991794,1.0768128922582874,-0.551216199352695,-0.3751231335114143,0.23115302132308815,0.44323696572147564,-0.4174141557173142,0.8148314694563051,0.7355965739506201,-0.13928929201667742,0
-0.7977778114636768,0.0899005104476755,-0.6057197729754293,-0.24684948109868812,-0.23073902152036233,0.3294666940646398,-0.1910649958672855,-0.3130003583342028,0.624594078758381,-0.39900541435503173,-0.3220167395334029,0
0.1789708836329186,-0.2378299090177974,0.05709612544997441,-0.47512451978919334,0.470555236721891,0.4277803668061914,2.7086011142527657,0.261275527272968,-2.419204172408425,7.722356186148579,-0.5047441870501267,0
-0.3381313667123376,-0.2378299090177974,-0.044875551230857,-0.47512451978919334,-0.5195072455024665,-0.6536700333508765,-0.4629086936910403,-0.05196586487636628,0.49776915162643065,-0.1004259437482811,-0.778835358325214,0
0.581161522790341,-0.784047274793585,0.8728695388966249,-0.32294116066218986,0.4086763315828686,1.804171785187914,2.3763477058015097,0.5745169194223603,-1.0875424375229477,3.363095915290023,-0.870199082083576,0
-0.7403220058697595,0.4722526664907266,-0.9626206413583389,-0.551216199352695,-0.23073902152036233,-0.7519837060924282,-0.674342680887294,0.5745169194223603,1.068481323720206,-0.7573007790831319,-1.3270177008753872,0
-0.22321975552450277,-0.07396469928506096,-0.044875551230857,-0.47512451978919334,-0.1688601163813399,2.590681167120327,2.8294205355077677,-0.15637966225953567,-0.5168302654291723,-0.6975848849617817,-0.870199082083576,0
-1.8894381177481074,2.6571221295938776,-1.1665639947200015,-0.8555829176067017,-0.8701543746235932,2.4923674943787755,1.1681534932514883,-1.5137590282401001,2.7806178400015344,-1.0558802496898825,0.0434381555000464,0
-0.8552336170575944,1.3188895834431977,-1.3705073480816643,0.36188395540932505,0.30554482301783126,-0.7519837060924282,-0.7045475362010446,-0.10417276356792199,0.8782439330222818,-0.5781530967190814,0.22616560301677022,0
-0.39558717230625534,2.0016612906629323,-1.0645923180391703,-0.018574442408183265,-0.1688601163813399,-1.046924724317083,-1.0972106552798015,0.00024103381518943327,0.49776915162643065,-0.5781530967190814,-0.5961079108084886,0
-0.10830814433666837,0.06258964215888609,-0.45276225795418235,-0.47512451978919334,-0.14823381466833244,-0.26041534238466996,-0.34208927243603815,0.261275527272968,-0.07294302046734745,-0.39900541435503173,-1.3270177008753872,0
0.006603466851167032,0.4176309299131478,0.15906780213080554,-0.32294116066218986,-0.06572860781630259,-0.45704268786777325,0.1109835572702198,0.261275527272968,0.5611816151924044,-0.2795736261123315,-0.23065301577504096,0
-0.10830814433666837,0.22645485189162196,-0.24881890459251968,-0.32294116066218986,-0.21011271980735485,-0.3587290151262216,0.5640563869764778,0.00024103381518943327,-0.13635548403332123,-0.876732567325832,-1.1442902533586634,0
-0.6254103946819246,-0.2378299090177974,-0.14684722791168842,-0.24684948109868812,-0.3544968317984068,-1.046924724317083,-0.31188441712228765,-0.3652072570257585,0.11729437023057952,-1.0558802496898825,-0.9615628058419379,0
-0.28067556111842046,-0.6748038016384277,2.096529659066601,-0.6273078789161967,7.834144948265551,0.23115302132308815,0.6848758082314799,0.3134824259645237,-1.4680172189187988,3.900538962382174,-1.0529265296002999,0
-1.1999684506210986,0.5268744030683055,0.21005364047122124,-0.6273078789161967,0.016776599035726997,-0.06378799690156671,0.5338515316627273,0.10465483119830085,0.9416563965882555,0.7953124680719702,-1.0529265296002999,0
-0.28067556111842046,0.14452224702525432,-0.40177641961376664,-0.551216199352695,0.34679742644384615,-0.3587290151262216,0.020368991328968206,-0.15637966225953567,-0.7704801196930731,1.6313349857708712,-0.870199082083576,0
0.06405927244508422,0.4722526664907266,-0.9116348030179233,-0.24684948109868812,-0.06572860781630259,-0.45704268786777325,1.8628651654677506,-0.15637966225953567,-1.0241299739569738,0.019005844494419156,-0.5961079108084886,0
1.0408079675416795,-1.2210211674142153,0.8728695388966249,-0.17075780153518674,-0.14823381466833244,0.6244077122892947,-0.009835863984782324,1.0965859063379753,0.05388190666460292,0.07872173861576928,-0.6874716345668521,0
0.6386173283842582,-0.7294255382160062,0.21005364047122124,-0.24684948109868812,0.05802920246174193,-0.26041534238466996,0.4734418210352262,-0.05196586487636628,-1.5314296824847753,-0.16014183786963124,0.0434381555000464,0
0.006603466851167032,0.03527877387009668,0.05709612544997441,-0.47512451978919334,-0.21011271980735485,-0.45704268786777325,-0.1910649958672855,0.5745169194223603,0.49776915162643065,-0.2795736261123315,-0.41338046329176475,0
-0.5679545890880074,2.9302308124817715,-0.9116348030179233,-0.6273078789161967,1.8731437532063973,-0.5553563606093248,1.2889729145064905,-0.2607934596426471,-0.07294302046734745,-0.518437202597732,-1.3270177008753872,0
0.293882494820754,0.0899005104476755,-1.1665639947200015,-0.24684948109868812,0.6561919521389579,-0.16210166964311834,0.29221268915272297,-0.2607934596426471,-0.6436551925611227,-0.3392895202336816,0.40889305053349567,0
-0.5679545890880074,0.8819156908225672,-1.3705073480816643,-0.018574442408183265,-0.2513653232333698,-1.2435520698001863,-1.00659608933855,0.6789307168054717,1.1318937872861825,-0.817016673204482,-1.1442902533586634,0
-0.28067556111842046,-0.18320817244021861,-0.5037480962945979,-0.7033995584796982,-0.10698121124231952,0.526094039547743,1.6816360335852474,-0.3652072570257585,0.49776915162643065,-1.0558802496898825,-0.870199082083576,0
-0.05085233874275118,4.35039596349882,-1.3705073480816643,-0.6273078789161967,-0.127607512955325,-1.2435520698001863,-1.0368009446523003,-0.15637966225953567,1.3855436415500804,-0.9961643555685323,0.40889305053349567,0
-0.10830814433666837,4.35039596349882,-1.3705073480816643,-0.551216199352695,-0.10698121124231952,-1.2435520698001863,-1.0368009446523003,-0.15637966225953567,1.448956105116057,-1.0558802496898825,0.40889305053349567,0
-0.16576394993058557,0.3083874567579902,-0.5547339346350136,-0.551216199352695,-0.45762834036344413,-1.2435520698001863,-0.9159815233972983,-0.2607934596426471,0.6880065423243548,1.5716190916495212,0.0434381555000464,1
-0.16576394993058557,1.1550243737104613,1.484699598981613,-0.3990328402256916,0.6355656504259504,1.4109170942217077,2.6481914036252645,0.05244793250674514,-0.45341780186319575,0.019005844494419156,-0.9615628058419379,0
-1.5447032841846033,-0.18320817244021861,-0.9116348030179233,-0.17075780153518674,-0.7876491677715634,0.13283934858153654,1.5910214676439958,-1.5659659269316557,2.019668277209832,-0.16014183786963124,2.3275312494591023,0
-0.22321975552450277,2.766365602749035,-1.115578156379586,-0.24684948109868812,-0.06572860781630259,-0.26041534238466996,-0.5233184043185414,-0.4174141557173142,-0.5802427289951462,-0.6378689908404316,-0.5047441870501267,0
0.06405927244508422,1.1550243737104613,-0.809663126337092,-0.47512451978919334,0.05802920246174193,0.03452567583998491,0.5036466763489768,-0.10417276356792199,-0.7704801196930731,0.9744601504360199,-0.778835358325214,0
-0.6254103946819246,-0.6474929333496383,0.4649828321732995,-0.3990328402256916,-0.127607512955325,-0.26041534238466996,-0.040040719298532854,0.261275527272968,1.068481323720206,-0.1004259437482811,-1.1442902533586634,0
-1.7745265065602724,-1.0571559576814789,-1.3705073480816643,-0.551216199352695,-0.7670228660585559,1.1159760759970527,0.5036466763489768,-2.6623107994544415,2.3367305950397097,0.7953124680719702,3.241168487042725,0
-1.1425126450271814,-0.784047274793585,-0.9626206413583389,-0.6273078789161967,-0.4370020386504367,-1.2435520698001863,-0.7951621021422961,-0.6784486491751507,0.1807068337965533,-0.4587213084763819,-0.9615628058419379,0
-0.10830814433666837,0.7453613493786208,1.4337137606411974,-0.551216199352695,0.614939348712941,1.6075444397048106,2.859625390821518,0.05244793250674514,-0.8973050468250234,-0.21985773199098135,-0.9615628058419379,0
-1.4297916729967683,0.7999830859561996,-1.268535671400833,-0.551216199352695,-0.0038497026772804704,0.526094039547743,1.4399971910752432,-1.200517636090766,1.448956105116057,-0.817016673204482,-0.41338046329176475,0
-0.7977778114636768,-0.2378299090177974,-0.8606489646775076,-0.17075780153518674,-0.27199162494637724,-0.3587290151262216,-0.4931135490047908,-0.4174141557173142,0.6880065423243548,-0.4587213084763819,-0.23065301577504096,0
-0.5679545890880074,-1.1117776942590576,1.0258270539178718,-0.32294116066218986,-0.21011271980735485,-1.046924724317083,-1.067005799966051,-0.4696210544088699,0.11729437023057952,-0.7573007790831319,-0.13928929201667742,0
0.5237057171964228,-0.07396469928506096,3.728076485959902,0.6662506736633317,10.783706093225614,1.6075444397048106,0.6848758082314799,1.514241095870479,-3.6240409801619524,8.020935656755329,-0.9615628058419379,0
-0.45304297790017256,0.363009193335569,-1.2175498330604173,-0.551216199352695,0.16116071102677926,0.9193487305139495,1.5910214676439958,-0.8872762439413736,0.24411929736252988,-0.6975848849617817,-0.3220167395334029,0
-0.6828662002758423,-0.5655603284832701,0.7708978622157935,2.2641759444968668,-0.33387053008539963,1.2142897487386044,2.4669622717427613,0.3134824259645237,0.6880065423243548,0.3175853151011691,0.0434381555000464,0
-0.6828662002758423,-0.5655603284832701,0.7708978622157935,2.2641759444968668,-0.3544968317984068,1.312603421480156,2.4971671270565117,0.3134824259645237,0.6880065423243548,0.37730120922251925,0.0434381555000464,0
-0.6828662002758423,0.7999830859561996,-1.3705073480816643,-0.24684948109868812,-0.2926179266593847,-0.3587290151262216,-0.7347523915147951,0.10465483119830085,1.068481323720206,-0.9364484614471822,-1.0529265296002999,0
-0.8552336170575944,0.363009193335569,-0.45276225795418235,-0.47512451978919334,-0.1688601163813399,0.23115302132308815,1.198358348565239,0.05244793250674514,1.7660184229459315,-0.518437202597732,-1.0529265296002999,0
-0.39558717230625534,2.2747699735508258,-1.2175498330604173,-0.3990328402256916,0.05802920246174193,-0.8502973788339797,-0.7951621021422961,-0.4174141557173142,-0.7070676561270965,-0.5781530967190814,-0.778835358325214,0
-0.39558717230625534,0.7999830859561996,-1.268535671400833,-0.9316745971702032,-0.3132442283723922,-0.6536700333508765,-0.7951621021422961,-0.10417276356792199,-0.8973050468250234,2.5270733975911224,-1.1442902533586634,0
-0.28067556111842046,-0.019342962707482137,-1.1665639947200015,-0.6273078789161967,-0.23073902152036233,0.13283934858153654,-0.4629086936910403,-0.15637966225953567,0.11729437023057952,-0.5781530967190814,-0.41338046329176475,0
-0.5104987834940897,0.363009193335569,-0.044875551230857,3.6338261766398965,-0.3544968317984068,2.0007991306710173,2.2555282845465077,0.7833445141885831,0.3709442244944803,-0.9961643555685323,-0.9615628058419379,0
-0.5679545890880074,0.3083874567579902,-0.044875551230857,3.557734497076395,-0.3544968317984068,1.9024854579294657,2.2555282845465077,0.7311376154970274,0.3709442244944803,-0.9961643555685323,-0.9615628058419379,0
-0.28067556111842046,0.5268744030683055,1.0768128922582874,-0.6273078789161967,0.2642922195918166,-0.16210166964311834,1.5004069017027442,-0.3130003583342028,-0.7704801196930731,-0.21985773199098135,-0.870199082083576,0
-0.8552336170575944,0.5814961396458843,-0.8606489646775076,-0.32294116066218986,-0.04510230610329512,0.23115302132308815,1.651431178271497,-0.5740348517919813,0.1807068337965533,-0.817016673204482,-0.23065301577504096,0
-0.5679545890880074,0.0899005104476755,-1.2175498330604173,-0.7033995584796982,-0.3132442283723922,0.13283934858153654,-0.13065528523978445,-0.5740348517919813,0.3709442244944803,-1.0558802496898825,-1.3270177008753872,0
-0.8552336170575944,0.5268744030683055,-1.0136064796987545,-0.32294116066218986,0.03740290074873446,-0.45704268786777325,-0.07024557461228338,-0.7306555478667065,1.0050688601542321,-0.6378689908404316,-0.04792556825831551,0
-0.22321975552450277,1.919728685796564,-1.2175498330604173,-0.551216199352695,-0.6020124523544984,-1.1452383970586346,-1.1576203659073026,0.261275527272968,0.30753176092850365,-1.9516186615101334,-1.2356539771170252,0
-0.16576394993058557,-0.6201820650608488,-0.5037480962945979,-0.3990328402256916,-0.2926179266593847,-0.9486110515755314,-0.8555718127697972,0.261275527272968,-0.13635548403332123,-0.2795736261123315,-1.1442902533586634,0
-0.5104987834940897,0.4722526664907266,-1.115578156379586,-0.47512451978919334,-0.39574943522442174,0.8210350577723979,-0.13065528523978445,-0.3130003583342028,0.6880065423243548,-0.518437202597732,0.9570753930836687,0
-0.7977778114636768,-0.18320817244021861,-1.1665639947200015,-0.7794912380432,-0.04510230610329512,0.3294666940646398,0.08077870195646927,-0.4696210544088699,0.24411929736252988,0.7355965739506201,-0.870199082083576,0
-0.5679545890880074,-0.8386690113711638,-0.2998047429329354,-0.3990328402256916,-0.14823381466833244,-0.8502973788339797,-0.34208927243603815,-0.3130003583342028,0.11729437023057952,-1.1155961438112325,-0.870199082083576,0
-0.45304297790017256,-0.07396469928506096,0.7708978622157935,-0.17075780153518674,-0.0038497026772804704,-0.7519837060924282,-0.2514747064947866,0.261275527272968,1.7026059593799578,-0.2795736261123315,0.0434381555000464,0
-0.7403220058697595,1.4827547931759342,-1.3705073480816643,-0.018574442408183265,-0.39574943522442174,-0.8502973788339797,-0.7951621021422961,0.10465483119830085,1.068481323720206,-0.5781530967190814,-0.778835358325214,0
0.293882494820754,0.4176309299131478,-0.6567056113158449,-0.094666121971685,-0.41637573693742924,-0.5553563606093248,-0.13065528523978445,0.10465483119830085,-0.7704801196930731,-0.39900541435503173,-0.870199082083576,0
0.3513383004146712,0.4176309299131478,1.1277987305987032,-0.3990328402256916,3.7707635108030835,0.7227213850308463,1.9232748760952516,0.261275527272968,-1.214367364654898,2.1687780328630217,-1.0529265296002999,0
-0.6254103946819246,1.073091768844093,-1.268535671400833,-0.018574442408183265,-0.23073902152036233,0.03452567583998491,-0.13065528523978445,0.261275527272968,0.8148314694563051,-0.817016673204482,-1.0529265296002999,0
-0.8552336170575944,0.4176309299131478,-0.35079058127335094,-0.551216199352695,-0.21011271980735485,-0.45704268786777325,0.5640563869764778,0.20906862858141229,1.448956105116057,-0.4587213084763819,-1.0529265296002999,0
-0.9126894226515117,0.4722526664907266,-0.2998047429329354,-0.47512451978919334,-0.1688601163813399,-0.7519837060924282,0.4734418210352262,0.15686172988985655,1.3221311779841067,-0.4587213084763819,-1.0529265296002999,0
0.3513383004146712,-1.2210211674142153,1.5356854373220281,-0.3990328402256916,0.4911815384348984,1.017662403255501,1.1681534932514883,0.20906862858141229,-0.3265928747312482,-0.7573007790831319,-0.6874716345668521,0
-0.5104987834940897,-0.784047274793585,1.0768128922582874,-0.3990328402256916,-0.10698121124231952,-0.16210166964311834,0.6244660976039789,0.261275527272968,0.1807068337965533,-0.6378689908404316,-1.1442902533586634,0
-0.22321975552450277,-0.18320817244021861,0.3120253171520527,-0.3990328402256916,-0.06572860781630259,-0.06378799690156671,2.9200351014490193,0.05244793250674514,-0.7070676561270965,-0.6378689908404316,-0.870199082083576,0
-0.05085233874275118,-0.18320817244021861,0.4139969938328838,0.28579227584582334,-0.21011271980735485,0.526094039547743,2.436757416429011,0.4701031220392488,-0.5168302654291723,-0.21985773199098135,-0.9615628058419379,0
-1.0850568394332636,-0.8932907479487426,-0.09586138957127271,-0.47512451978919334,-0.27199162494637724,0.526094039547743,0.08077870195646927,0.3656893246560794,1.639193495813981,-0.21985773199098135,-0.5961079108084886,0
-0.39558717230625534,0.0899005104476755,-0.2998047429329354,-0.24684948109868812,-0.33387053008539963,-0.8502973788339797,-0.5535232596322919,-0.15637966225953567,-0.19976794759929783,-0.6378689908404316,-0.6874716345668521,0
-0.5679545890880074,0.2537657201804114,0.15906780213080554,-0.094666121971685,-0.27199162494637724,-0.06378799690156671,0.26200783383897247,0.05244793250674514,0.9416563965882555,-0.39900541435503173,-0.23065301577504096,0
1.8451892458565233,-1.275642903991794,1.6886429523432753,-0.3990328402256916,-0.41637573693742924,-0.3587290151262216,-0.5837281149460424,0.7311376154970274,-1.2777798282208745,1.8701985622562711,-0.3220167395334029,0
-0.7977778114636768,3.0394742856369295,-1.0645923180391703,-0.32294116066218986,-0.540133547215474,-0.3587290151262216,-0.4629086936910403,-0.991690041324485,1.25871871441813,-1.3544597202966329,0.8657116693253069,0
